session_examen;academie;code_region;libelle_region;tranche_age;serie;inscrits;presents;admis;admis_sans_mention;admis_ab;admis_b;admis_tb;inscrits_filles;presents_filles;admis_filles;admis_sans_mention_filles;admis_ab_filles;admis_b_filles;admis_tb_filles
2016;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;479;323;205;129;56;18;2;192;127;89;62;24;3;0
2016;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;558;550;489;215;188;76;10;231;224;210;89;76;37;8
2016;CRETEIL;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;1656;1429;1157;744;317;92;4;595;509;428;282;118;27;1
2016;VERSAILLES;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;2104;1936;1533;1027;398;104;4;776;719;602;404;155;42;1
2016;CORSE;94;Corse;16 ans;SERIE PROFESSIONNELLE;100;96;84;46;28;9;1;32;31;28;14;8;5;1
2016;MARTINIQUE;02;Martinique;16 ans;SERIE PROFESSIONNELLE;220;198;154;127;24;3;0;78;74;62;50;10;2;0
2016;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE PROFESSIONNELLE;40;39;32;25;7;0;0;16;15;14;10;4;0;0
2016;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE PROFESSIONNELLE;69;65;35;28;6;1;0;23;20;9;8;1;0;0
2017;PARIS;11;Île-de-France;17 ans ou plus;SERIE GENERALE;238;204;130;50;48;21;11;101;90;67;22;27;12;6
2017;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE GENERALE;27322;27096;24883;4051;5482;6802;8548;13998;13895;13042;1842;2607;3555;5038
2017;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE GENERALE;31385;31137;28813;4188;6313;8248;10064;15842;15722;14866;1802;3024;4176;5864
2017;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;94;81;55;35;9;7;4;46;40;25;15;3;5;2
2017;LILLE;32;Hauts-de-France;16 ans;SERIE GENERALE;6654;6260;4611;2123;1526;761;201;3098;2944;2266;1009;754;390;113
2017;MONTPELLIER;76;Occitanie;16 ans;SERIE GENERALE;4113;3767;2322;963;880;356;123;1867;1725;1167;430;467;196;74
2017;RENNES;53;Bretagne;16 ans;SERIE GENERALE;3970;3875;2994;1234;1136;525;99;1789;1748;1395;539;541;262;53
2017;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE GENERALE;17309;17217;16095;1876;3074;4450;6695;8913;8862;8472;801;1430;2372;3869
2017;NANTES;52;Pays-de-la-Loire;16 ans;SERIE GENERALE;5221;4966;3672;1899;1206;484;83;2319;2215;1744;831;600;257;56
2017;REIMS;44;Grand-Est;16 ans;SERIE GENERALE;1954;1832;1380;616;450;254;60;885;842;685;280;227;140;38
2017;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE GENERALE;516;465;303;175;75;39;14;215;196;140;84;30;15;11
2017;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE GENERALE;11101;11026;9775;1504;2272;2624;3375;5873;5832;5411;688;1186;1450;2087
2017;PARIS;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;155;126;81;36;23;19;3;57;45;26;13;7;5;1
2017;CAEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;1094;1055;895;415;290;158;32;404;390;351;145;130;66;10
2017;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;928;820;668;287;232;118;31;355;308;256;105;89;53;9
2017;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;562;547;490;145;171;131;43;188;183;170;35;68;50;17
2017;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE PROFESSIONNELLE;603;593;542;156;198;139;49;187;183;173;47;57;52;17
2017;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;2501;2337;1761;638;644;376;103;934;879;685;236;246;157;46
2017;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;1420;1372;1177;426;363;282;106;474;464;414;137;124;110;43
2017;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE PROFESSIONNELLE;1890;1833;1499;463;564;372;100;741;720;605;181;221;160;43
2017;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;1593;1476;1198;506;417;218;57;577;542;449;188;156;87;18
2017;POITIERS;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;718;689;573;196;172;167;38;264;253;212;64;65;64;19
2017;RENNES;53;Bretagne;17 ans ou plus;SERIE PROFESSIONNELLE;937;744;478;261;147;59;11;334;271;177;102;54;19;2
2017;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;149;122;69;33;22;8;6;56;43;27;15;7;4;1
2017;NANTES;52;Pays-de-la-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;1928;1881;1638;464;600;459;115;706;696;643;170;228;184;61
2017;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;977;956;841;298;306;190;47;318;306;278;88;90;73;27
2017;REIMS;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;591;571;508;165;154;127;62;186;179;161;50;49;35;27
2017;REIMS;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;129;109;86;47;20;12;7;51;41;33;21;6;3;3
2017;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;267;189;127;76;35;15;1;73;54;42;27;10;5;0
2017;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;918;889;719;263;250;149;57;292;280;238;77;83;57;21
2017;VERSAILLES;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;1980;1825;1316;656;413;214;33;731;687;518;273;156;80;9
2017;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;580;465;262;129;87;36;10;186;140;90;40;37;9;4
2017;CORSE;94;Corse;15 ans ou moins;SERIE PROFESSIONNELLE;82;78;75;10;30;15;20;28;28;28;4;11;7;6
2017;CORSE;94;Corse;17 ans ou plus;SERIE PROFESSIONNELLE;7;1;1;0;0;0;1;3;1;1;0;0;0;1
2017;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE PROFESSIONNELLE;1147;1138;1040;235;366;329;110;504;498;469;75;157;167;70
2018;CAEN;28;Normandie;15 ans ou moins;SERIE GENERALE;14200;14151;12981;2680;2998;3502;3801;7245;7223;6813;1179;1475;1831;2328
2018;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE GENERALE;65;56;39;22;9;6;2;23;21;15;10;2;2;1
2018;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE GENERALE;1881;1809;1171;655;355;126;35;841;810;562;300;179;62;21
2018;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE GENERALE;140;124;72;45;15;8;4;60;50;29;16;9;4;0
2018;LILLE;32;Hauts-de-France;16 ans;SERIE GENERALE;6184;5831;4014;2239;1194;455;126;2849;2697;2014;1096;606;247;65
2018;LYON;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE GENERALE;4344;4112;2664;1399;857;337;71;1988;1888;1316;659;441;173;43
2018;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE GENERALE;127;107;67;36;21;8;2;64;54;31;12;14;5;0
2018;ROUEN;28;Normandie;15 ans ou moins;SERIE GENERALE;19136;19041;17152;4084;3824;4134;5110;9777;9738;9048;1882;1898;2177;3091
2018;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE GENERALE;844;814;506;328;122;44;12;389;380;250;159;55;29;7
2018;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE GENERALE;143;125;78;44;21;7;6;61;54;39;21;12;5;1
2018;CORSE;94;Corse;16 ans;SERIE GENERALE;389;348;238;123;72;35;8;155;142;110;50;39;17;4
2018;GUYANE;03;Guyane;17 ans ou plus;SERIE GENERALE;376;329;196;119;55;19;3;203;177;115;71;30;13;1
2018;MAYOTTE;06;Mayotte;17 ans ou plus;SERIE GENERALE;495;468;285;174;77;30;4;233;223;160;94;43;20;3
2018;PARIS;11;Île-de-France;16 ans;SERIE PROFESSIONNELLE;411;367;253;102;91;51;9;152;136;104;44;36;22;2
2018;PARIS;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;128;98;51;21;16;13;1;28;22;12;5;6;1;0
2018;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE PROFESSIONNELLE;2018;1797;1190;583;391;174;42;750;665;474;218;165;72;19
2018;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;1431;1367;1059;412;344;242;61;540;512;424;147;133;107;37
2018;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;170;118;61;34;17;10;0;80;56;31;22;6;3;0
2018;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;2082;2035;1607;566;585;362;94;707;696;583;199;219;133;32
2018;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;1710;1654;1389;487;443;337;122;556;535;481;150;151;124;56
2018;LYON;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;229;188;133;48;45;30;10;108;93;68;29;22;14;3
2018;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;190;167;83;38;26;18;1;44;38;27;13;10;4;0
2018;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE PROFESSIONNELLE;1407;1280;1054;554;320;154;26;525;477;415;210;132;63;10
2018;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;99;85;49;25;16;5;3;32;26;18;10;7;1;0
2018;REIMS;44;Grand-Est;16 ans;SERIE PROFESSIONNELLE;843;812;659;331;199;106;23;301;291;235;110;70;45;10
2018;NICE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE PROFESSIONNELLE;616;595;490;200;156;104;30;236;226;195;70;68;46;11
2018;CORSE;94;Corse;17 ans ou plus;SERIE PROFESSIONNELLE;5;4;4;1;2;1;0;2;1;1;0;1;0;0
2018;LA REUNION;04;La-Réunion;16 ans;SERIE PROFESSIONNELLE;699;659;532;206;196;96;34;255;240;203;72;79;35;17
2018;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE PROFESSIONNELLE;102;102;89;47;29;10;3;30;30;28;16;5;5;2
2018;GUYANE;03;Guyane;16 ans;SERIE PROFESSIONNELLE;288;249;167;113;39;11;4;108;95;68;51;14;2;1
2018;GUYANE;03;Guyane;15 ans ou moins;SERIE PROFESSIONNELLE;308;291;192;125;45;20;2;121;113;77;50;18;8;1
2011;PARIS;11;Île-de-France;16 ans;SERIE COLLEGE;3621;3418;1996;1360;520;94;22;1598;1510;940;616;256;53;15
2011;PARIS;11;Île-de-France;15 ans ou moins;SERIE COLLEGE;15705;15548;14270;3374;4732;4196;1968;8220;8159;7621;1613;2411;2351;1246
2011;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE COLLEGE;23787;23465;21304;7500;6878;4832;2094;12413;12264;11312;3709;3597;2711;1295
2011;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE COLLEGE;9765;9726;8857;2809;2939;2152;957;5098;5078;4695;1398;1508;1212;577
2011;CAEN;28;Normandie;15 ans ou moins;SERIE COLLEGE;11864;11818;10721;3077;3593;2701;1350;6233;6209;5699;1526;1888;1459;826
2011;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE COLLEGE;10044;9990;9288;3245;3129;2025;889;5180;5152;4863;1623;1569;1140;531
2011;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE COLLEGE;12835;12771;11382;3249;3760;2929;1444;6579;6549;5970;1597;1908;1622;843
2011;GRENOBLE;84;Auvergne-et-Rhône-Alpes;16 ans;SERIE COLLEGE;6628;6262;3925;3141;687;81;16;3061;2914;1907;1528;325;41;13
2011;GRENOBLE;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE COLLEGE;28197;28018;25902;8546;8848;6094;2414;14481;14401;13544;4104;4542;3414;1484
2011;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE COLLEGE;606;468;220;182;34;3;1;283;225;100;83;14;2;1
2011;POITIERS;75;Nouvelle-Aquitaine;16 ans;SERIE COLLEGE;3408;3255;2029;1492;458;62;17;1595;1529;1013;727;235;41;10
2011;RENNES;53;Bretagne;16 ans;SERIE COLLEGE;6234;6046;4212;2701;1326;171;14;2777;2696;1955;1201;666;80;8
2011;RENNES;53;Bretagne;15 ans ou moins;SERIE COLLEGE;27928;27865;26417;5397;9128;7715;4177;14399;14371;13763;2507;4495;4174;2587
2011;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE COLLEGE;15730;15611;14441;4283;4519;3697;1942;8089;8039;7611;2051;2302;2076;1182
2011;ORLEANS-TOURS;24;Centre-Val-de-Loire;16 ans;SERIE COLLEGE;5782;5453;3019;2308;612;84;15;2596;2481;1486;1118;313;46;9
2011;ROUEN;28;Normandie;16 ans;SERIE COLLEGE;4265;3975;2256;1844;347;60;5;2031;1901;1148;920;191;35;2
2011;ROUEN;28;Normandie;17 ans ou plus;SERIE COLLEGE;418;371;166;137;26;3;0;196;171;76;61;13;2;0
2011;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE COLLEGE;1313;1238;726;566;124;28;8;634;597;377;285;71;15;6
2011;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE COLLEGE;1362;1187;622;533;71;16;2;586;525;298;251;36;9;2
2011;CORSE;94;Corse;15 ans ou moins;SERIE COLLEGE;2162;2121;1975;773;594;421;187;1131;1121;1065;389;324;232;120
2011;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE COLLEGE;8380;8318;7463;2368;2351;1777;967;4648;4623;4241;1243;1299;1048;651
2011;GUADELOUPE;01;Guadeloupe;17 ans ou plus;SERIE COLLEGE;220;182;65;57;8;0;0;90;67;25;22;3;0;0
2011;GUYANE;03;Guyane;15 ans ou moins;SERIE COLLEGE;1708;1684;1491;726;466;214;85;958;943;849;402;258;135;54
2011;GUYANE;03;Guyane;17 ans ou plus;SERIE COLLEGE;513;439;234;205;24;4;1;248;219;131;115;13;3;0
2011;MAYOTTE;06;Mayotte;15 ans ou moins;SERIE COLLEGE;1440;1426;1289;600;387;211;91;777;773;717;317;218;131;51
2011;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;587;313;144;94;41;9;0;292;163;75;47;23;5;0
2011;BESANCON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;57;54;42;25;12;5;0;26;26;19;12;6;1;0
2011;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;1179;983;600;430;149;21;0;493;409;233;170;60;3;0
2011;CAEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;277;182;126;86;34;6;0;133;95;62;47;13;2;0
2011;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;572;431;220;166;46;8;0;326;246;119;98;20;1;0
2011;DIJON;27;Bourgogne-et-Franche-Comté;16 ans;SERIE PROFESSIONNELLE;165;149;106;58;40;8;0;74;65;51;29;17;5;0
2011;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;320;300;258;116;104;35;3;110;102;96;49;32;13;2
2011;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;2406;1421;448;308;110;27;3;992;581;179;137;32;9;1
2011;NANCY-METZ;44;Grand-Est;17 ans ou plus;SERIE PROFESSIONNELLE;256;182;115;82;27;6;0;135;100;65;49;15;1;0
2011;RENNES;53;Bretagne;17 ans ou plus;SERIE PROFESSIONNELLE;1402;1101;639;383;200;55;1;673;538;311;202;87;21;1
2011;AMIENS;32;Hauts-de-France;16 ans;SERIE PROFESSIONNELLE;221;190;162;124;24;13;1;124;109;92;70;16;5;1
2011;ROUEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;57;54;49;33;14;2;0;24;23;23;15;7;1;0
2011;CORSE;94;Corse;16 ans;SERIE PROFESSIONNELLE;120;100;84;60;20;3;1;44;38;33;24;8;1;0
2011;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE TECHNOLOGIQUE;906;815;609;427;161;20;1;364;334;257;170;74;12;1
2011;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE TECHNOLOGIQUE;171;161;116;77;29;10;0;61;58;43;31;10;2;0
2011;LILLE;32;Hauts-de-France;16 ans;SERIE TECHNOLOGIQUE;813;758;643;386;211;44;2;341;313;268;162;92;14;0
2011;RENNES;53;Bretagne;16 ans;SERIE TECHNOLOGIQUE;1748;1660;1454;721;573;153;7;575;548;485;238;202;45;0
2011;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE TECHNOLOGIQUE;53;48;41;29;10;1;1;14;13;12;8;3;1;0
2011;TOULOUSE;76;Occitanie;16 ans;SERIE TECHNOLOGIQUE;1526;1441;1111;678;365;67;1;581;552;410;237;146;27;0
2011;NANTES;52;Pays-de-la-Loire;16 ans;SERIE TECHNOLOGIQUE;1535;1477;1122;684;384;52;2;632;602;482;280;175;27;0
2011;ROUEN;28;Normandie;17 ans ou plus;SERIE TECHNOLOGIQUE;249;192;128;89;35;4;0;105;86;60;38;20;2;0
2011;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE TECHNOLOGIQUE;38;36;22;19;3;0;0;20;20;12;10;2;0;0
2011;NICE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE TECHNOLOGIQUE;72;54;26;21;3;2;0;15;13;9;8;0;1;0
2011;CRETEIL;11;Île-de-France;15 ans ou moins;SERIE TECHNOLOGIQUE;62;60;48;17;23;8;0;16;16;13;4;8;1;0
2011;CORSE;94;Corse;16 ans;SERIE TECHNOLOGIQUE;40;22;15;11;3;1;0;15;9;6;5;0;1;0
2011;MARTINIQUE;02;Martinique;16 ans;SERIE TECHNOLOGIQUE;32;28;15;15;0;0;0;10;9;7;7;0;0;0
2011;MARTINIQUE;02;Martinique;15 ans ou moins;SERIE TECHNOLOGIQUE;12;12;12;11;1;0;0;4;4;4;4;0;0;0
2011;MARTINIQUE;02;Martinique;17 ans ou plus;SERIE TECHNOLOGIQUE;19;15;6;6;0;0;0;7;5;2;2;0;0;0
2011;GUADELOUPE;01;Guadeloupe;15 ans ou moins;SERIE TECHNOLOGIQUE;124;123;81;63;16;2;0;51;51;37;26;10;1;0
2011;GUYANE;03;Guyane;17 ans ou plus;SERIE TECHNOLOGIQUE;140;124;68;59;8;1;0;49;41;28;24;4;0;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE COLLEGE;9900;9877;9155;2212;3059;2575;1309;5142;5131;4849;1028;1538;1451;832
2012;DIJON;27;Bourgogne-et-Franche-Comté;15 ans ou moins;SERIE COLLEGE;13091;13039;11849;2820;3876;3314;1839;6773;6750;6225;1309;1963;1803;1150
2012;DIJON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE COLLEGE;317;279;139;99;32;8;0;159;143;74;58;14;2;0
2012;GRENOBLE;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE COLLEGE;601;542;275;213;53;7;2;312;284;152;124;24;2;2
2012;LILLE;32;Hauts-de-France;15 ans ou moins;SERIE COLLEGE;35664;35397;32393;9346;9659;8399;4989;18714;18581;17318;4419;4964;4802;3133
2012;MONTPELLIER;76;Occitanie;16 ans;SERIE COLLEGE;5237;4953;2898;2082;699;104;13;2440;2290;1445;1003;370;62;10
2012;POITIERS;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE COLLEGE;13721;13687;12694;3123;4249;3498;1824;7123;7106;6734;1443;2143;1983;1165
2012;POITIERS;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE COLLEGE;252;231;113;76;31;5;1;119;109;56;38;13;4;1
2012;RENNES;53;Bretagne;16 ans;SERIE COLLEGE;5962;5854;4382;2490;1660;209;23;2707;2662;2067;1134;796;121;16
2012;STRASBOURG;44;Grand-Est;16 ans;SERIE COLLEGE;3572;3402;2181;1482;566;114;19;1626;1553;1052;699;286;58;9
2012;STRASBOURG;44;Grand-Est;15 ans ou moins;SERIE COLLEGE;16156;16069;14866;3529;4692;4275;2370;8241;8212;7754;1592;2355;2314;1493
2012;STRASBOURG;44;Grand-Est;17 ans ou plus;SERIE COLLEGE;301;271;140;95;32;10;3;146;130;71;44;17;8;2
2012;TOULOUSE;76;Occitanie;17 ans ou plus;SERIE COLLEGE;468;423;213;146;54;12;1;212;189;93;63;23;7;0
2012;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE COLLEGE;687;603;301;226;65;7;3;298;259;135;102;30;3;0
2012;REIMS;44;Grand-Est;17 ans ou plus;SERIE COLLEGE;263;232;112;87;22;2;1;133;121;61;52;9;0;0
2012;LIMOGES;75;Nouvelle-Aquitaine;16 ans;SERIE COLLEGE;1347;1313;833;604;192;29;8;631;619;418;290;101;21;6
2012;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE COLLEGE;5214;5204;4828;1352;1589;1265;622;2712;2709;2547;621;793;743;390
2012;LIMOGES;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE COLLEGE;134;124;55;44;8;3;0;67;63;31;26;3;2;0
2012;NICE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE COLLEGE;4505;4309;2486;1765;588;121;12;2085;2013;1257;854;323;70;10
2012;CRETEIL;11;Île-de-France;17 ans ou plus;SERIE COLLEGE;1447;1252;625;450;127;43;5;694;608;338;228;77;30;3
2012;GUYANE;03;Guyane;16 ans;SERIE COLLEGE;1187;1139;718;544;138;32;4;608;585;403;296;82;22;3
2012;PARIS;11;Île-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;102;92;71;35;29;7;0;43;37;29;10;13;6;0
2012;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;17 ans ou plus;SERIE PROFESSIONNELLE;492;378;171;126;39;6;0;222;169;74;57;15;2;0
2012;BESANCON;27;Bourgogne-et-Franche-Comté;17 ans ou plus;SERIE PROFESSIONNELLE;56;54;26;17;7;2;0;37;36;16;13;2;1;0
2012;BORDEAUX;75;Nouvelle-Aquitaine;17 ans ou plus;SERIE PROFESSIONNELLE;1037;725;462;303;122;36;1;466;344;220;150;58;12;0
2012;CAEN;28;Normandie;15 ans ou moins;SERIE PROFESSIONNELLE;158;143;113;63;39;11;0;47;41;33;16;14;3;0
2012;CAEN;28;Normandie;17 ans ou plus;SERIE PROFESSIONNELLE;257;201;129;89;32;8;0;124;97;59;44;15;0;0
2012;CLERMONT-FERRAND;84;Auvergne-et-Rhône-Alpes;17 ans ou plus;SERIE PROFESSIONNELLE;539;427;168;123;38;7;0;295;233;89;70;16;3;0
2012;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;2017;1202;537;385;128;23;1;888;520;220;169;44;7;0
2012;LYON;84;Auvergne-et-Rhône-Alpes;15 ans ou moins;SERIE PROFESSIONNELLE;446;439;408;169;188;47;4;184;180;170;62;82;26;0
2012;MONTPELLIER;76;Occitanie;15 ans ou moins;SERIE PROFESSIONNELLE;619;593;496;272;185;39;0;240;235;199;99;76;24;0
2012;MONTPELLIER;76;Occitanie;17 ans ou plus;SERIE PROFESSIONNELLE;490;287;180;118;53;8;1;215;117;66;43;20;3;0
2012;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE PROFESSIONNELLE;3;3;2;2;0;0;0;1;1;0;0;0;0;0
2012;RENNES;53;Bretagne;16 ans;SERIE PROFESSIONNELLE;1363;1253;1011;566;372;73;0;567;528;433;246;160;27;0
2012;TOULOUSE;76;Occitanie;16 ans;SERIE PROFESSIONNELLE;1409;1253;908;588;264;56;0;543;497;394;247;128;19;0
2012;NANTES;52;Pays-de-la-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;1416;1141;580;386;160;30;4;614;505;246;171;61;14;0
2012;ORLEANS-TOURS;24;Centre-Val-de-Loire;15 ans ou moins;SERIE PROFESSIONNELLE;262;259;213;107;86;20;0;75;73;66;34;25;7;0
2012;ORLEANS-TOURS;24;Centre-Val-de-Loire;17 ans ou plus;SERIE PROFESSIONNELLE;678;524;228;162;58;7;1;311;252;107;84;20;3;0
2012;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE PROFESSIONNELLE;80;78;67;34;27;6;0;41;39;37;19;15;3;0
2012;ROUEN;28;Normandie;16 ans;SERIE PROFESSIONNELLE;969;917;681;459;193;29;0;318;309;239;158;69;12;0
2012;LIMOGES;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE PROFESSIONNELLE;31;31;26;17;8;1;0;14;14;11;6;5;0;0
2012;CRETEIL;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;1335;913;385;303;75;7;0;614;444;193;145;46;2;0
2012;VERSAILLES;11;Île-de-France;17 ans ou plus;SERIE PROFESSIONNELLE;1871;1172;495;406;76;13;0;837;520;217;183;28;6;0
2012;CORSE;94;Corse;17 ans ou plus;SERIE PROFESSIONNELLE;18;17;16;9;6;1;0;7;7;7;2;4;1;0
2012;LA REUNION;04;La-Réunion;15 ans ou moins;SERIE PROFESSIONNELLE;760;748;643;297;229;109;8;316;314;284;141;91;46;6
2012;LA REUNION;04;La-Réunion;17 ans ou plus;SERIE PROFESSIONNELLE;304;288;208;132;64;12;0;135;126;94;62;25;7;0
2012;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;16 ans;SERIE TECHNOLOGIQUE;483;463;334;219;97;16;2;210;201;158;81;63;13;1
2012;AIX-MARSEILLE;93;Provence-Alpes-Côte-d'Azur;15 ans ou moins;SERIE TECHNOLOGIQUE;162;158;129;71;47;10;1;62;60;50;26;21;2;1
2012;BORDEAUX;75;Nouvelle-Aquitaine;15 ans ou moins;SERIE TECHNOLOGIQUE;244;239;224;114;92;18;0;72;71;69;32;32;5;0
2012;LILLE;32;Hauts-de-France;17 ans ou plus;SERIE TECHNOLOGIQUE;217;177;134;82;43;9;0;104;83;62;38;20;4;0
2012;MONTPELLIER;76;Occitanie;16 ans;SERIE TECHNOLOGIQUE;804;763;609;370;201;37;1;319;305;254;148;88;18;0
2012;NANCY-METZ;44;Grand-Est;15 ans ou moins;SERIE TECHNOLOGIQUE;701;693;580;274;234;71;1;242;240;207;89;80;38;0
2012;RENNES;53;Bretagne;15 ans ou moins;SERIE TECHNOLOGIQUE;482;477;433;154;209;69;1;149;148;139;40;74;25;0
2012;STRASBOURG;44;Grand-Est;16 ans;SERIE TECHNOLOGIQUE;359;338;215;140;66;7;2;143;136;94;63;27;2;2
2012;REIMS;44;Grand-Est;17 ans ou plus;SERIE TECHNOLOGIQUE;119;95;53;37;12;4;0;55;47;26;18;7;1;0
2012;AMIENS;32;Hauts-de-France;15 ans ou moins;SERIE TECHNOLOGIQUE;409;402;335;177;123;33;2;148;145;132;64;49;18;1
